Best and Most Beautiful Things,Best and Most Beautiful Things,"Zevgetis, Garrett"
Best Defense,Best Defense,"Huyck, Willard"
Best Friends,Best Friends,"Jewison, Norman"
Best in Show,Best in Show,"Guest, Christopher"
Best Laid Plans,Best Laid Plans,"Barker, Mike"
Best Man Down,Best Man Down,"Koland, Ted"
Best Man in Grass Creek,Best Man in Grass Creek,"Newcombe, John"
Best of Enemies,Best of Enemies,"Gordon, Robert_>, <Person id:1365879[http] name:_Neville, Morgan"
Best of the Best 2,Best of the Best II,"Radler, Robert"
Best Seller,Best Seller,"Flynn, John"
Best Worst Movie,Best Worst Movie,"Stephenson, Michael Paul"
Best Worst Thing That Ever Could Have Happened...,Best Worst Thing That Ever Could Have Happened...,"Price, Lonny"
Bestiare,Bestiár,"Pavlásková, Irena"
Beta Test,Beta Test,"Gyeney, Nicholas"
Bethlehem,Bethlehem,"Adler, Yuval"
Betrayed,Betrayed,Costa-Gavras
Betsy's Wedding,Betsy's Wedding,"Alda, Alan"
Better Living Through Chemistry,Better Living Through Chemistry,"Moore, Geoff_>, <Person id:1506819[http] name:_Posamentier, David"
Better Living Through Circuitry,Better Living Through Circuitry,"Reiss, Jon"
Better Luck Tomorrow,Better Luck Tomorrow,"Lin, Justin"
Better Off Dead...,Better Off Dead...,"Holland, Savage Steve"
Better Than Chocolate,Better Than Chocolate,"Wheeler, Anne"
Better than Sex,Better Than Sex,"Teplitzky, Jonathan"
Better Than Something: Jay Reatard,Better Than Something: Jay Reatard,"Hammond, Alex_>, <Person id:1887473[http] name:_Markiewicz, Ian"
Better Watch Out,Better Watch Out,"Peckover, Chris"
Bettie Page Reveals All,Bettie Page Reveals All,"Mori, Mark"
Betty Blue,37°2 le matin,"Beineix, Jean-Jacques"
Between Love & Goodbye,Between Love & Goodbye,"Andreas, Casper"
Beverly Hills Chihuahua,Beverly Hills Chihuahua,"Gosnell, Raja"
Beverly Hills Cop,Beverly Hills Cop,"Brest, Martin"
Beverly Hills Cop II,Beverly Hills Cop II,"Scott, Tony"
Beverly Hills Cop III,Beverly Hills Cop III,"Landis, John"
Beverly Hills Ninja,Beverly Hills Ninja,"Dugan, Dennis"
Bewafaa,Bewafaa,"Darshan, Dharmesh"
Beware of Mr. Baker,Beware of Mr. Baker,"Bulger, Jay"
Bewitched,Bewitched,"Asher, William_>, <Person id:0584474[http] name:_Michaels, Richard_>, <Person id:0742151[http] name:_Rosenbaum, R. Robert_>, <Person id:0455831[http] name:_Kinon, Richard_>, <Person id:0841416[http] name:_Swackhamer, E.W._>, <Person id:0204818[http] name:_Davis, Jerry_>, <Person id:0606593[http] name:_Morris, Howard_>, <Person id:0567471[http] name:_McDearmon, David Orrick_>, <Person id:0751514[http] name:_Russell, William D._>, <Person id:0416716[http] name:_James, Luther_>, <Person id:0706347[http] name:_Rafkin, Alan_>, <Person id:0205260[http] name:_Davis, Paul"
Beyond a Reasonable Doubt,Beyond a Reasonable Doubt,"Hyams, Peter"
Beyond Belief,Beyond Belief: Fact or Fiction,"Randel, Tony_>, <Person id:0774802[http] name:_Schoolnik, Skip_>, <Person id:0271095[http] name:_Feldman, Rachel_>, <Person id:1547197[http] name:_Angelo, Jack_>, <Person id:0242271[http] name:_Dunham, Duwayne_>, <Person id:0852133[http] name:_Taylor, Christopher_>, <Person id:1654167[http] name:_Schwartz, Al_>, <Person id:0066584[http] name:_Beesley, Matt Earl_>, <Person id:0498108[http] name:_Lee, Robert_>, <Person id:0664514[http] name:_Pasetta, Martin_>, <Person id:0110232[http] name:_Britton, Tracy Lynch_>, <Person id:0253019[http] name:_Elcan, Martha M._>, <Person id:1332868[http] name:_Jackson, Dan_>, <Person id:0319266[http] name:_Gillis, Alec_>, <Person id:0940430[http] name:_Jr., Tom Woodruff_>, <Person id:0472259[http] name:_Krooth, Caryn_>, <Person id:0571026[http] name:_MacKay, Mick_>, <Person id:0003855[http] name:_Dashkewytch, Peter_>, <Person id:0885896[http] name:_Van Cott, Jeanne"
Beyond Borders,Beyond Borders,"Campbell, Martin"
Beyond Hatred,Al di là dell'odio,"Santini, Alessandro"
Beyond Honor,Beyond Honor,"Khanna, Varun"
Beyond Outrage,Autoreiji: Biyondo,"Kitano, Takeshi"
Beyond Rangoon,Beyond Rangoon,"Boorman, John"
Beyond Silence,Jenseits der Stille,"Link, Caroline"
Beyond the Black Rainbow,Beyond the Black Rainbow,"Cosmatos, Panos"
Beyond the Clouds,Al di là delle nuvole,"Antonioni, Michelangelo_>, <Person id:0000694[http] name:_Wenders, Wim"
Beyond the Gates,Beyond the Gates,"Stewart, Jackson"
Beyond the Gates of Splendor,Beyond the Gates of Splendor,"Hanon, Jim"
Beyond the Hills,Dupa dealuri,"Mungiu, Cristian"
Beyond the Lights,Beyond the Lights,"Prince-Bythewood, Gina"
Beyond the Mask,Beyond the Mask,"Burns, Chad"
Beyond the Mat,Beyond the Mat,"Blaustein, Barry W."
Beyond The Reach,Beyond the Reach,"Léonetti, Jean-Baptiste"
Beyond the Sea,Beyond the Sea,"Spacey, Kevin"
Beyond Vanilla,Beyond Vanilla,"Lilja, Claes"
Bhagam Bhag,Bhagam Bhag,Priyadarshan
Bheja Fry 2,Bheja Fry 2,"Ballary, Sagar"
Bhool Bhulaiyaa,Bhool Bhulaiyaa,Priyadarshan
Bhoothnath,Bhoothnath,"Sharma, Vivek"
Bhopal: A Prayer for Rain,Bhopal: A Prayer for Rain,"Kumar, Ravi"
Bhutto,Bhutto,"Baughman, Duane_>, <Person id:2571393[http] name:_O'Hara, Johnny"
Bicentennial Man,Bicentennial Man,"Columbus, Chris"
Bicycling with Moliere,Alceste à bicyclette,"Guay, Philippe Le"
Bidder 70,Bidder 70,"Gage, Beth_>, <Person id:0300816[http] name:_Gage, George"
Big,Big,"Marshall, Penny"
Big Ain't Bad,Big Ain't Bad,"Culpepper, Ray"
Big Bad Love,Big Bad Love,"Howard, Arliss"
Big Bad Wolves,Big Bad Wolves,"Keshales, Aharon_>, <Person id:4142927[http] name:_Papushado, Navot"
Big Bully,Big Bully,"Miner, Steve"
Big Business,Big Business,"Abrahams, Jim"
Big Daddy,Big Daddy,"Dugan, Dennis"
Big Eden,Big Eden,"Bezucha, Thomas"
Big Eyes,Big Eyes,"Burton, Tim"
Big Fan,Big Fan,"Siegel, Robert D."
Big Fat Liar,Big Fat Liar,"Levy, Shawn"
Big Fish,Big Fish,"Burton, Tim"
Big Game,Big Game,"Helander, Jalmari"
Big Gay Musical,The Big Gay Musical,"Andreas, Casper_>, <Person id:2640570[http] name:_Caruso, Fred M."
Big Hero 6,Big Hero 6,"Hall, Don_>, <Person id:0930261[http] name:_Williams, Chris"
Big Man Japan,Dai-Nihonjin,"Matsumoto, Hitoshi"
Big Men,Big Men,"Boynton, Rachel"
Big Miracle,Big Miracle,"Kwapis, Ken"
Big Momma's House,Big Momma's House,"Gosnell, Raja"
Big Momma's House 2,Big Momma's House 2,"Whitesell, John"
"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son","Whitesell, John"
Big Muddy,Big Muddy,"Shapira, Matt"
Big Night,Big Night,"Scott, Campbell_>, <Person id:0001804[http] name:_Tucci, Stanley"
Big Star: Nothing Can Hurt Me,Big Star: Nothing Can Hurt Me,"DeNicola, Drew_>, <Person id:1484469[http] name:_Mori, Olivia"
Big Stone Gap,Big Stone Gap,"Trigiani, Adriana"
Big Top Pee-Wee,Big Top Pee-wee,"Kleiser, Randal"
Big Trouble,Big Trouble,"Sonnenfeld, Barry"
Bigger Than the Sky,Bigger Than the Sky,"Corley, Al"
"Bigger, Stronger, Faster*",Bigger Stronger Faster*,"Bell, Chris"
Biggie and Tupac,Biggie and Tupac,"Broomfield, Nick"
Biker Boyz,Biker Boyz,"Bythewood, Reggie Rock"
Bikes vs Cars,Bikes vs Cars,"Gertten, Fredrik"
Bill & Ted's Bogus Journey,Bill & Ted's Bogus Journey,"Hewitt, Peter"
Bill & Ted's Excellent Adventure,Bill & Ted's Excellent Adventure,"Herek, Stephen"
Bill Cunningham New York,Bill Cunningham New York,"Press, Richard"
Bill Nye: Science Guy,Bill Nye: Science Guy,"Alvarado, David_>, <Person id:3430044[http] name:_Sussberg, Jason"
Bill W.,Bill W.,"Carracino, Dan_>, <Person id:0360143[http] name:_Hanlon, Kevin"
Billabong Odyssey,Billabong Odyssey,"Boston, Philip"
Billo Barber,Bill the Barber,"Momani, Firas"
Billy and Buddy,,
Billy Bathgate,Billy Bathgate,"Benton, Robert"
Billy Elliot,Billy Elliot,"Daldry, Stephen"
Billy Liar,Billy Liar,"Schlesinger, John"
Billy Lynn's Long Halftime Walk,Billy Lynn's Long Halftime Walk,"Lee, Ang"
Billy Madison,Billy Madison,"Davis, Tamra"
Billy the Kid,Pat Garrett & Billy the Kid,"Peckinpah, Sam"
Billy: The Early Years,Billy: The Early Years,"Benson, Robby"
Billy's Hollywood Screen Kiss,Billy's Hollywood Screen Kiss,"O'Haver, Tommy"
Biloxi Blues,Biloxi Blues,"Nichols, Mike"
Bio-Dome,Bio-Dome,"Bloom, Jason"
Bird on a Wire,Bird on a Wire,"Badham, John"
Bird People,Bird People,"Ferran, Pascale"
Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),"Iñárritu, Alejandro González"
Birdy,Birdy,"Parker, Alan"
Birth,Birth,"Glazer, Jonathan"
Birth of the Dragon,Birth of the Dragon,"Nolfi, George"
Birth of the Living Dead,Year of the Living Dead,"Kuhns, Rob"
Birthday Girl,Birthday Girl,"Butterworth, Jez"
Birthright: A War Story,Birthright: A War Story,"Tamarkin, Civia"
Bitch Slap,Bitch Slap,"Jacobson, Rick"
Bitter Harvest,Bitter Harvest,"Mendeluk, George"
Bitter Sugar,Azúcar amarga,"Ichaso, Leon"
Bittersweet Motel,Bittersweet Motel,"Phillips, Todd"
Biutiful,Biutiful,"Iñárritu, Alejandro González"
Bj”rk: Biophilia Live,Björk: Biophilia Live,"Fenton, Nick_>, <Person id:3270827[http] name:_Strickland, Peter"
Black,Black,"Kim, Hong-sun"
Black and White,Black or White,"Binder, Mike"
Black Book,Zwartboek,"Verhoeven, Paul"
"Black Cat, White Cat","Crna macka, beli macor","Kusturica, Emir"
Black Christmas,Black Christmas,"Clark, Bob"
Black Death,Black Death,"Smith, Christopher"
Black Dog,Black Dog,"Hooks, Kevin"
Black Dynamite,Black Dynamite,"Sanders, Scott"
Black Friday,Black Friday,"Kashyap, Anurag"
Black Gold,Black Gold,"Annaud, Jean-Jacques"
Black Hawk Down,Black Hawk Down,"Scott, Ridley"
Black Knight,Black Knight,"Junger, Gil"
Black Mask,Pulp Fiction,"Tarantino, Quentin"
Black Mass,Black Mass,"Cooper, Scott"
Black Moon Rising,Black Moon Rising,"Cokeliss, Harley"
Black Nativity,Black Nativity,"Lemmons, Kasi"
Black or White,Trading Places,"Landis, John"
Black Out,I Like It Like That,"Martin, Darnell"
Black Rain,Black Rain,"Scott, Ridley"
Black Sea,Black Sea,"Macdonald, Kevin"
Black Sheep,Bad Company,"Schumacher, Joel"
Black Snake Moan,Black Snake Moan,"Brewer, Craig"
Black Souls,Anime nere,"Munzi, Francesco"
Black Swan,Black Swan,"Aronofsky, Darren"
Black White + Gray...,Black & White & Grey,"Bleicher, Jonah"
Black Widow,Penoza,"Van Rooijen, Diederik_>, <Person id:2178156[http] name:_Korver, Shariff_>, <Person id:2373617[http] name:_Porcelijn, Max_>, <Person id:2408578[http] name:_Gerritsen, Willem_>, <Person id:0412940[http] name:_van Jaarsveld, Michiel"
Blackballed: The Bobby Dukes Story,Blackballed: The Bobby Dukes Story,"Sersen, Brant"
Blackboards,Takhté siah,"Makhmalbaf, Samira"
Blackfish,Blackfish,"Cowperthwaite, Gabriela"
Blackhat,Blackhat,"Mann, Michael"
Blackhats,Blackhats,"Austin, Laron"
Blackmail Boy,Oxygono,"Papathanasiou, Thanasis_>, <Person id:0720109[http] name:_Reppas, Michalis"
Blackthorn,Blackthorn,"Gil, Mateo"
Blackway,Go with Me,"Alfredson, Daniel"
Blade,Blade,"Norrington, Stephen"
Blade 2,Blade II,"del Toro, Guillermo"
Blade Runner,Blade Runner,"Scott, Ridley"
Blade Runner 2049,Blade Runner 2049,"Villeneuve, Denis"
Blade: Trinity,Blade: Trinity,"Goyer, David S."
Blades of Glory,Blades of Glory,"Gordon, Josh_>, <Person id:0817447[http] name:_Speck, Will"
Blair Witch,Blair Witch,"Wingard, Adam"
Blame It On Fidel,La faute à Fidel!,"Gavras, Julie"
Blame it on Rio,Blame It on Rio,"Donen, Stanley"
Blancanieves,Snow White,"Thompson, Caroline"
Blank Check,Blank Check,"Wainwright, Rupert"
Blank City,Blank City,"Danhier, Celine"
Blast from the Past,Blast from the Past,"Wilson, Hugh"
Blaze,Blaze,"Hawke, Ethan"
Bleed for This,Bleed for This,"Younger, Ben"
Blended,Blended,"Coraci, Frank"
"Bless Me, Ultima","Bless Me, Ultima","Franklin, Carl"
Bless the Child,Bless the Child,"Russell, Chuck"
Blessed Is the Match: The Life and Death of Hannah Senesh,Blessed Is the Match: The Life and Death of Hannah Senesh,"Grossman, Roberta"
Blind Date,Return to Sender,"Mikati, Fouad"
Blind Dating,Blind Dating,"Keach, James"
Blind Mountain,Mang shan,"Li, Yang"
Blind Shaft,Mang jing,"Li, Yang"
Blind Spot: Hitler's Secretary,Im toten Winkel - Hitlers Sekretärin,"Heller, André_>, <Person id:0772761[http] name:_Schmiderer, Othmar"
Blindness,Blindness,"Meirelles, Fernando"
Blindsight,Blindsight,"Walker, Lucy"
Blink,Blink,"Apted, Michael"
Bliss,Whip It,"Barrymore, Drew"
Blizzard,Blizzard,"Burton, LeVar"
Blockade,Blockade,"Dieterle, William"
Blonde Ambition,Blonde Ambition,"Marshall, Scott"
Blonde and Blonder,Blonde and Blonder,"Hamilton, Dean"
Blood and Chocolate,Blood and Chocolate,"von Garnier, Katja"
Blood and Tears,Bian fang xue lei,"Kwan, Man-Ching"
Blood and Wine,Blood and Wine,"Rafelson, Bob"
Blood Diamond,Blood Diamond,"Zwick, Edward"
Blood Done Sign My Name,Blood Done Sign My Name,"Stuart, Jeb"
Blood on the Mountain,Blood on the Mountain,"Evans, Mari-Lynn C._>, <Person id:3809238[http] name:_Freeman, Jordan"
Blood Simple,Blood Simple.,"Coen, Joel_>, <Person id:0001053[http] name:_Coen, Ethan"
Blood Ties,Blood Ties,"Canet, Guillaume"
Blood Work,Blood Work,"Eastwood, Clint"
"Blood, Friends and Money","Blood, Friends and Money","Costanza, Armanda"
"Blood, Guts, Bullets and Octane","Blood, Guts, Bullets and Octane","Carnahan, Joe"
Blood: The Last Vampire,Blood: The Last Vampire,"Nahon, Chris"
Bloodline,Bloodline,"Håfström, Mikael_>, <Person id:0450393[http] name:_Kessler, Todd A._>, <Person id:0080601[http] name:_Bianchi, Ed_>, <Person id:2385621[http] name:_Morris, Michael_>, <Person id:0211523[http] name:_de Segonzac, Jean_>, <Person id:0719307[http] name:_Renck, Johan_>, <Person id:0954664[http] name:_Zelman, Daniel_>, <Person id:0005522[http] name:_Van Peebles, Mario"
BloodRayne,BloodRayne,"Boll, Uwe"
Bloodsport,Bloodsport,"Arnold, Newt"
Bloodsport 2,Bloodsport 2,"Mehrez, Alan"
Bloodworth,Provinces of Night,"Taylor, Shane Dax"
Bloody Sunday,Sunday Bloody Sunday,"Schlesinger, John"
Blow,Blow,"Demme, Ted"
Blow Dry,Blow Dry,"Breathnach, Paddy"
Blow Out,Blow Out,"De Palma, Brian"
Blown Away,Blown Away,"Spencer, Brenton"
BLUE,Trois couleurs: Bleu,"Kieslowski, Krzysztof"
Blue Caprice,Blue Caprice,"Moors, Alexandre"
Blue Car,Blue Car,"Moncrieff, Karen"
Blue Chips,Blue Chips,"Friedkin, William"
Blue City,Blue City,"Manning, Michelle"
Blue Crush,Blue Crush,"Stockwell, John"
Blue Gap Boy'z,Blue Gap Boy'z,"Hamilton, Travis Holt"
Blue in the Face,Blue in the Face,"Auster, Paul_>, <Person id:0911061[http] name:_Wang, Wayne_>, <Person id:0910905[http] name:_Wang, Harvey"
Blue is the Warmest Color,La vie d'Adèle,"Kechiche, Abdellatif"
Blue Jasmine,Blue Jasmine,"Allen, Woody"
Blue Jay,Blue Jay,"Lehmann, Alex"
Blue Like Jazz,Blue Like Jazz,"Taylor, Steve"
Blue Moon,Blue Moon,"Fournier, Yves Christian"
Blue Ruin,Blue Ruin,"Saulnier, Jeremy"
Blue Sky,Blue Sky,"Richardson, Tony"
Blue Steel,Blue Steel,"Bigelow, Kathryn"
Blue Streak,Blue Streak,"Mayfield, Les"
Blue Thunder,Blue Thunder,"Badham, John"
Blue Valentine,Blue Valentine,"Cianfrance, Derek"
Bluebeard,Bluebeard,"Dmytryk, Edward"
Blues Brothers 2000,Blues Brothers 2000,"Landis, John"
Bluff Master,Bluff Master,"Desai, Manmohan"
Boarding Gate,Boarding Gate,"Assayas, Olivier"
Boarding School,Beyond the Break,"McNamara, Sean_>, <Person id:0388505[http] name:_Hoen, Paul_>, <Person id:0112335[http] name:_Brookwell, David_>, <Person id:0271095[http] name:_Feldman, Rachel_>, <Person id:0002349[http] name:_Inch, Kevin_>, <Person id:0563039[http] name:_Mayron, Melanie_>, <Person id:0213127[http] name:_Dearborn, Matt_>, <Person id:0488688[http] name:_Larry, Sheldon"
Boat Trip,Boat Trip,"Nathan, Mort"
Bob Funk,Bob Funk,"Carlisle, Craig"
Bob le flambeur,Bob le flambeur,"Melville, Jean-Pierre"
Bobbi Jene,Bobbi Jene,"Lind, Elvira"
Bobby,Bobby,"Estevez, Emilio"
Bobby Jones: Stroke of Genius,Bobby Jones: Stroke of Genius,"Herrington, Rowdy"
Body,Body of Evidence,"Edel, Uli"
Body Double,Body Double,"De Palma, Brian"
Body Heat,Body Heat,"Kasdan, Lawrence"
Body of Evidence,Body of Proof,"Moore, Christine_>, <Person id:1879589[http] name:_McCormick, Nelson_>, <Person id:0485637[http] name:_Laneuville, Eric_>, <Person id:0855613[http] name:_Terlesky, John_>, <Person id:0343687[http] name:_Grossman, Michael_>, <Person id:0389972[http] name:_Holahan, Paul_>, <Person id:0343446[http] name:_Gross, Matthew_>, <Person id:0952352[http] name:_Zakrzewski, Alex"
Body of Lies,Body of Lies,"Scott, Ridley"
Body of War,Body of War,"Donahue, Phil_>, <Person id:0819074[http] name:_Spiro, Ellen"
Body Rock,Body Rock,"Epstein, Marcelo"
Body Shots,Body Shots,"Cristofer, Michael"
Bodyguard,The Bodyguard,"Jackson, Mick"
Boesman and Lena,Boesman and Lena,"Berry, John"
Bogus,Bogus,"Jewison, Norman"
Boiler Room,Boiler Room,"Younger, Ben"
Boiling Point,Boiling Point,"Harris, James B."
Bol,Bol,"Mansoor, Shoaib"
Bol Bachchan,Bol Bachchan,"Shetty, Rohit"
Bolero,Bolero,"Derek, John"
Bolivia,Bolivia,"Caetano, Israel Adrián"
Bollywood/Hollywood,Bollywood/Hollywood,"Mehta, Deepa"
Bolt,Bolt,"Howard, Byron_>, <Person id:0930261[http] name:_Williams, Chris"
Bomb the System,Bomb the System,"Lough, Adam Bhala"
Bombay Velvet,Bombay Velvet,"Kashyap, Anurag"
"Bon Cop, Bad Cop","Bon Cop, Bad Cop","Canuel, Erik"
Bon Jovi: The Lost Highway,Bon Jovi: Lost Highway,"Bongiovi, Anthony M."
Bon Voyage,Bon voyage,"Rappeneau, Jean-Paul"
Bones,Bones,"Toynton, Ian_>, <Person id:0514546[http] name:_Little, Dwight H._>, <Person id:0844358[http] name:_Szwarc, Jeannot_>, <Person id:0005165[http] name:_Lowe, Chad_>, <Person id:0004770[http] name:_Boreanaz, David_>, <Person id:0156838[http] name:_Cheylov, Milan_>, <Person id:0471862[http] name:_Kroeker, Allan_>, <Person id:0816074[http] name:_Southam, Tim_>, <Person id:0940668[http] name:_Woods, Kate_>, <Person id:0220049[http] name:_DePaul, Steven_>, <Person id:0941276[http] name:_Woolnough, Jeff_>, <Person id:0004627[http] name:_Lange, Michael_>, <Person id:0957198[http] name:_Zisk, Randy_>, <Person id:0152650[http] name:_Chapple, Alex_>, <Person id:0872442[http] name:_Treviño, Jesús Salvador_>, <Person id:0923571[http] name:_Wharmby, Tony_>, <Person id:0509183[http] name:_Liddi-Brown, Allison_>, <Person id:0892612[http] name:_Velle, François_>, <Person id:0095424[http] name:_Bookstaver, Sanford_>, <Person id:0743164[http] name:_Jr., Craig Ross_>, <Person id:0393661[http] name:_Hooks, Kevin_>, <Person id:0944981[http] name:_Yaitanes, Greg_>, <Person id:0519558[http] name:_Lonsdale, Gordon_>, <Person id:0506130[http] name:_Levisetti, Emile_>, <Person id:0362734[http] name:_Hardy, Rob_>, <Person id:2704557[http] name:_Renton, Anne_>, <Person id:0343622[http] name:_Grossman, David_>, <Person id:0571739[http] name:_McKiernan, Tawnia_>, <Person id:0926215[http] name:_Jr., James Whitmore_>, <Person id:0491568[http] name:_Lautanen, Scott_>, <Person id:0002506[http] name:_Landaw, Jessica_>, <Person id:0877427[http] name:_Turner, Brad_>, <Person id:0907835[http] name:_Walker, Jeffrey_>, <Person id:0762541[http] name:_Sanford, Arlene"
Bonhoeffer,Bonhoeffer: Agent of Grace,"Till, Eric"
Bonjour Mounsieur Shlomi,Ha-Kochavim Shel Shlomi,"Zarhin, Shemi"
Bonneville,Bonneville,"Rowley, Christopher N."
Bonnie & Clyde vs. Dracula ,Bonnie & Clyde vs. Dracula,"Friend, Timothy"
Bonsai,Bonsái,"Jiménez, Cristián"
Boo! A Madea Halloween,Boo! A Madea Halloween,"Perry, Tyler"
Boogeyman,Halloween II,"Rosenthal, Rick"
Boogie Man: The Lee Atwater Story,Boogie Man: The Lee Atwater Story,"Forbes, Stefan"
Boogie Nights,Boogie Nights,"Anderson, Paul Thomas"
Boogie Woogie,Boogie Woogie,"Ward, Duncan"
Book of Shadows: Blair Witch 2,Book of Shadows: Blair Witch 2,"Berlinger, Joe"
Booker's Place: A Mississippi Story,Booker's Place: A Mississippi Story,"De Felitta, Raymond"
Boom Bust Boom,Boom Bust Boom,"Jones, Bill_>, <Person id:0001402[http] name:_Jones, Terry_>, <Person id:1507245[http] name:_Timlett, Ben"
Boomerang,Boomerang,"Hudlin, Reginald"
"Boot, Das",Das Boot,"Petersen, Wolfgang"
Bootmen,Bootmen,"Perry, Dein"
Booty Call,Booty Call,"Pollack, Jeff"
Borat,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"Charles, Larry"
Borgman,Borgman,"van Warmerdam, Alex"
Boricua's Bond,Boricua's Bond,"Lik, Val"
Born in China,Born in China,"Lu, Chuan"
Born in East L.A.,Born in East L.A.,"Marin, Cheech"
Born Into Brothels: Calcutta's Red Light Kids,Born Into Brothels: Calcutta's Red Light Kids,"Briski, Zana_>, <Person id:1502104[http] name:_Kauffman, Ross"
Born on the Fourth of July,Born on the Fourth of July,"Stone, Oliver"
Born Romantic,Born Romantic,"Kane, David"
Born to Be Blue,Born to Be Blue,"Budreau, Robert"
Born to be Wild,Wild America,"Dear, William"
Born to be Wild 3D,Born to Be Wild,"Lickley, David"
Born Yesterday,Born Yesterday,"Cukor, George"
Borstal Boy,Borstal Boy,"Sheridan, Peter"
Bossa Nova,Bossa Nova,"Barreto, Bruno"
Bottle Rocket,Bottle Rocket,"Anderson, Wes"
